"DateTime","Players","Average Players"
"2018-01-30 00:00:00",12357,
"2018-01-31 00:00:00",12351,
"2018-02-01 00:00:00",11698,
"2018-02-02 00:00:00",12775,
"2018-02-03 00:00:00",17343,
"2018-02-04 00:00:00",18400,
"2018-02-05 00:00:00",14246,
"2018-02-06 00:00:00",13820,
"2018-02-07 00:00:00",13875,
"2018-02-08 00:00:00",13140,
"2018-02-09 00:00:00",14174,
"2018-02-10 00:00:00",17471,
"2018-02-11 00:00:00",18116,
"2018-02-12 00:00:00",14229,
"2018-02-13 00:00:00",13378,
"2018-02-14 00:00:00",12904,
"2018-02-15 00:00:00",12709,
"2018-02-16 00:00:00",14764,
"2018-02-17 00:00:00",19286,
"2018-02-18 00:00:00",20875,
"2018-02-19 00:00:00",18190,
"2018-02-20 00:00:00",16262,
"2018-02-21 00:00:00",15628,
"2018-02-22 00:00:00",15968,
"2018-02-23 00:00:00",16504,
"2018-02-24 00:00:00",19925,
"2018-02-25 00:00:00",20198,
"2018-02-26 00:00:00",14802,
"2018-02-27 00:00:00",14786,
"2018-02-28 00:00:00",14923,
"2018-03-01 00:00:00",14470,
"2018-03-02 00:00:00",15886,
"2018-03-03 00:00:00",19041,
"2018-03-04 00:00:00",18303,
"2018-03-05 00:00:00",13131,
"2018-03-06 00:00:00",12845,
"2018-03-07 00:00:00",12416,
"2018-03-08 00:00:00",12563,
"2018-03-09 00:00:00",13955,
"2018-03-10 00:00:00",17575,
"2018-03-11 00:00:00",16403,
"2018-03-12 00:00:00",12031,
"2018-03-13 00:00:00",11858,
"2018-03-14 00:00:00",11610,
"2018-03-15 00:00:00",11400,
"2018-03-16 00:00:00",13095,
"2018-03-17 00:00:00",16856,
"2018-03-18 00:00:00",15766,
"2018-03-19 00:00:00",11554,
"2018-03-20 00:00:00",10929,
"2018-03-21 00:00:00",11005,
"2018-03-22 00:00:00",10583,
"2018-03-23 00:00:00",12228,
"2018-03-24 00:00:00",15138,
"2018-03-25 00:00:00",14580,
"2018-03-26 00:00:00",10943,
"2018-03-27 00:00:00",10629,
"2018-03-28 00:00:00",10406,
"2018-03-29 00:00:00",10728,
"2018-03-30 00:00:00",13134,
"2018-03-31 00:00:00",13547,
"2018-04-01 00:00:00",12352,
"2018-04-02 00:00:00",11687,
"2018-04-03 00:00:00",10069,
"2018-04-04 00:00:00",10504,
"2018-04-05 00:00:00",10273,
"2018-04-06 00:00:00",10594,
"2018-04-07 00:00:00",12471,
"2018-04-08 00:00:00",12867,
"2018-04-09 00:00:00",9637,
"2018-04-10 00:00:00",9546,
"2018-04-11 00:00:00",9473,
"2018-04-12 00:00:00",9699,
"2018-04-13 00:00:00",10912,
"2018-04-14 00:00:00",13154,
"2018-04-15 00:00:00",12695,
"2018-04-16 00:00:00",9416,
"2018-04-17 00:00:00",9125,
"2018-04-18 00:00:00",8971,
"2018-04-19 00:00:00",8880,
"2018-04-20 00:00:00",9966,
"2018-04-21 00:00:00",12080,
"2018-04-22 00:00:00",11873,
"2018-04-23 00:00:00",8774,
"2018-04-24 00:00:00",9080,
"2018-04-25 00:00:00",8892,
"2018-04-26 00:00:00",9110,
"2018-04-27 00:00:00",9982,
"2018-04-28 00:00:00",12055,
"2018-04-29 00:00:00",12474,
"2018-04-30 00:00:00",10666,
"2018-05-01 00:00:00",11169,
"2018-05-02 00:00:00",9464,
"2018-05-03 00:00:00",9059,
"2018-05-04 00:00:00",10343,
"2018-05-05 00:00:00",12073,
"2018-05-06 00:00:00",11911,
"2018-05-07 00:00:00",9322,
"2018-05-08 00:00:00",9453,
"2018-05-09 00:00:00",9127,
"2018-05-10 00:00:00",9950,
"2018-05-11 00:00:00",10174,
"2018-05-12 00:00:00",11884,
"2018-05-13 00:00:00",11434,
"2018-05-14 00:00:00",8550,
"2018-05-15 00:00:00",8633,
"2018-05-16 00:00:00",8794,
"2018-05-17 00:00:00",8617,
"2018-05-18 00:00:00",9673,
"2018-05-19 00:00:00",11783,
"2018-05-20 00:00:00",11188,
"2018-05-21 00:00:00",9849,
"2018-05-22 00:00:00",8882,
"2018-05-23 00:00:00",8519,
"2018-05-24 00:00:00",8217,
"2018-05-25 00:00:00",8860,
"2018-05-26 00:00:00",10572,
"2018-05-27 00:00:00",10682,
"2018-05-28 00:00:00",9686,
"2018-05-29 00:00:00",9213,
"2018-05-30 00:00:00",9334,
"2018-05-31 00:00:00",10177,
"2018-06-01 00:00:00",10730,
"2018-06-02 00:00:00",12242,
"2018-06-03 00:00:00",12310,
"2018-06-04 00:00:00",9993,
"2018-06-05 00:00:00",10006,
"2018-06-06 00:00:00",9913,
"2018-06-07 00:00:00",9797,
"2018-06-08 00:00:00",10866,
"2018-06-09 00:00:00",12433,
"2018-06-10 00:00:00",12655,
"2018-06-11 00:00:00",10279,
"2018-06-12 00:00:00",10199,
"2018-06-13 00:00:00",9683,
"2018-06-14 00:00:00",9309,
"2018-06-15 00:00:00",10092,
"2018-06-16 00:00:00",11380,
"2018-06-17 00:00:00",11868,
"2018-06-18 00:00:00",9132,
"2018-06-19 00:00:00",9267,
"2018-06-20 00:00:00",9234,
"2018-06-21 00:00:00",9322,
"2018-06-22 00:00:00",13831,
"2018-06-23 00:00:00",17841,
"2018-06-24 00:00:00",19045,
"2018-06-25 00:00:00",17028,
"2018-06-26 00:00:00",17524,
"2018-06-27 00:00:00",17792,
"2018-06-28 00:00:00",17041,
"2018-06-29 00:00:00",18120,
"2018-06-30 00:00:00",19840,
"2018-07-01 00:00:00",20209,
"2018-07-02 00:00:00",18074,
"2018-07-03 00:00:00",18698,
"2018-07-04 00:00:00",19063,
"2018-07-05 00:00:00",19194,
"2018-07-06 00:00:00",19501,
"2018-07-07 00:00:00",20883,
"2018-07-08 00:00:00",20701,
"2018-07-09 00:00:00",18047,
"2018-07-10 00:00:00",17891,
"2018-07-11 00:00:00",17225,
"2018-07-12 00:00:00",16648,
"2018-07-13 00:00:00",16872,
"2018-07-14 00:00:00",17773,
"2018-07-15 00:00:00",17985,
"2018-07-16 00:00:00",15476,
"2018-07-17 00:00:00",15183,
"2018-07-18 00:00:00",14523,
"2018-07-19 00:00:00",14316,
"2018-07-20 00:00:00",14792,
"2018-07-21 00:00:00",16163,
"2018-07-22 00:00:00",16516,
"2018-07-23 00:00:00",14700,
"2018-07-24 00:00:00",14482,
"2018-07-25 00:00:00",13556,
"2018-07-26 00:00:00",13537,
"2018-07-27 00:00:00",13556,
"2018-07-28 00:00:00",14844,
"2018-07-29 00:00:00",14697,
"2018-07-30 00:00:00",13202,
"2018-07-31 00:00:00",12817,
"2018-08-01 00:00:00",12547,
"2018-08-02 00:00:00",11891,
"2018-08-03 00:00:00",12249,
"2018-08-04 00:00:00",13405,
"2018-08-05 00:00:00",13429,
"2018-08-06 00:00:00",11923,
"2018-08-07 00:00:00",11870,
"2018-08-08 00:00:00",11312,
"2018-08-09 00:00:00",10996,
"2018-08-10 00:00:00",9322,
"2018-08-11 00:00:00",10409,
"2018-08-12 00:00:00",10588,
"2018-08-13 00:00:00",9134,
"2018-08-14 00:00:00",8846,
"2018-08-15 00:00:00",8562,
"2018-08-16 00:00:00",8337,
"2018-08-17 00:00:00",8328,
"2018-08-18 00:00:00",9605,
"2018-08-19 00:00:00",9697,
"2018-08-20 00:00:00",8174,
"2018-08-21 00:00:00",7927,
"2018-08-22 00:00:00",7725,
"2018-08-23 00:00:00",7589,
"2018-08-24 00:00:00",7865,
"2018-08-25 00:00:00",9015,
"2018-08-26 00:00:00",9136,
"2018-08-27 00:00:00",7607,
"2018-08-28 00:00:00",7445,
"2018-08-29 00:00:00",7343,
"2018-08-30 00:00:00",7413,
"2018-08-31 00:00:00",7488,
"2018-09-01 00:00:00",8617,
"2018-09-02 00:00:00",8361,
"2018-09-03 00:00:00",7172,
"2018-09-04 00:00:00",6665,
"2018-09-05 00:00:00",6368,
"2018-09-06 00:00:00",6231,
"2018-09-07 00:00:00",7007,
"2018-09-08 00:00:00",8318,
"2018-09-09 00:00:00",8220,
"2018-09-10 00:00:00",6150,
"2018-09-11 00:00:00",6259,
"2018-09-12 00:00:00",6212,
"2018-09-13 00:00:00",6290,
"2018-09-14 00:00:00",6998,
"2018-09-15 00:00:00",8454,
"2018-09-16 00:00:00",8273,
"2018-09-17 00:00:00",6081,
"2018-09-18 00:00:00",6012,
"2018-09-19 00:00:00",6121,
"2018-09-20 00:00:00",5918,
"2018-09-21 00:00:00",6828,
"2018-09-22 00:00:00",8121,
"2018-09-23 00:00:00",8718,
"2018-09-24 00:00:00",6166,
"2018-09-25 00:00:00",6135,
"2018-09-26 00:00:00",6056,
"2018-09-27 00:00:00",5926,
"2018-09-28 00:00:00",6681,
"2018-09-29 00:00:00",8533,
"2018-09-30 00:00:00",8961,
"2018-10-01 00:00:00",6630,
"2018-10-02 00:00:00",6556,
"2018-10-03 00:00:00",6646,
"2018-10-04 00:00:00",6350,
"2018-10-05 00:00:00",6885,
"2018-10-06 00:00:00",8506,
"2018-10-07 00:00:00",8475,
"2018-10-08 00:00:00",6579,
"2018-10-09 00:00:00",6391,
"2018-10-10 00:00:00",6116,
"2018-10-11 00:00:00",6235,
"2018-10-12 00:00:00",7416,
"2018-10-13 00:00:00",8726,
"2018-10-14 00:00:00",8273,
"2018-10-15 00:00:00",6206,
"2018-10-16 00:00:00",6217,
"2018-10-17 00:00:00",6262,
"2018-10-18 00:00:00",6507,
"2018-10-19 00:00:00",7252,
"2018-10-20 00:00:00",8873,
"2018-10-21 00:00:00",8754,
"2018-10-22 00:00:00",6472,
"2018-10-23 00:00:00",6567,
"2018-10-24 00:00:00",6512,
"2018-10-25 00:00:00",6513,
"2018-10-26 00:00:00",7297,
"2018-10-27 00:00:00",8742,
"2018-10-28 00:00:00",8392,
"2018-10-29 00:00:00",6160,
"2018-10-30 00:00:00",8775,
"2018-10-31 00:00:00",10285,
"2018-11-01 00:00:00",12296,
"2018-11-02 00:00:00",13976,
"2018-11-03 00:00:00",15578,
"2018-11-04 00:00:00",15546,
"2018-11-05 00:00:00",13009,
"2018-11-06 00:00:00",12072,
"2018-11-07 00:00:00",11292,
"2018-11-08 00:00:00",11170,
"2018-11-09 00:00:00",11938,
"2018-11-10 00:00:00",14068,
"2018-11-11 00:00:00",13215,
"2018-11-12 00:00:00",9952,
"2018-11-13 00:00:00",9493,
"2018-11-14 00:00:00",9482,
"2018-11-15 00:00:00",9291,
"2018-11-16 00:00:00",10222,
"2018-11-17 00:00:00",12311,
"2018-11-18 00:00:00",11443,
"2018-11-19 00:00:00",8504,
"2018-11-20 00:00:00",8398,
"2018-11-21 00:00:00",8475,
"2018-11-22 00:00:00",9200,
"2018-11-23 00:00:00",10792,
"2018-11-24 00:00:00",13408,
"2018-11-25 00:00:00",12954,
"2018-11-26 00:00:00",10156,
"2018-11-27 00:00:00",10630,
"2018-11-28 00:00:00",10611,
"2018-11-29 00:00:00",10531,
"2018-11-30 00:00:00",11738,
"2018-12-01 00:00:00",13689,
"2018-12-02 00:00:00",12909,
"2018-12-03 00:00:00",9951,
"2018-12-04 00:00:00",10207,
"2018-12-05 00:00:00",9835,
"2018-12-06 00:00:00",9773,
"2018-12-07 00:00:00",10462,
"2018-12-08 00:00:00",12051,
"2018-12-09 00:00:00",11555,
"2018-12-10 00:00:00",8821,
"2018-12-11 00:00:00",8777,
"2018-12-12 00:00:00",8598,
"2018-12-13 00:00:00",8634,
"2018-12-14 00:00:00",9572,
"2018-12-15 00:00:00",11528,
"2018-12-16 00:00:00",11099,
"2018-12-17 00:00:00",8619,
"2018-12-18 00:00:00",8651,
"2018-12-19 00:00:00",8633,
"2018-12-20 00:00:00",8680,
"2018-12-21 00:00:00",10829,
"2018-12-22 00:00:00",13091,
"2018-12-23 00:00:00",13195,
"2018-12-24 00:00:00",12873,
"2018-12-25 00:00:00",12311,
"2018-12-26 00:00:00",13340,
"2018-12-27 00:00:00",13898,
"2018-12-28 00:00:00",14591,
"2018-12-29 00:00:00",15965,
"2018-12-30 00:00:00",16736,
"2018-12-31 00:00:00",16063,
"2019-01-01 00:00:00",15099,
"2019-01-02 00:00:00",15948,
"2019-01-03 00:00:00",16476,
"2019-01-04 00:00:00",17349,
"2019-01-05 00:00:00",18799,
"2019-01-06 00:00:00",17757,
"2019-01-07 00:00:00",13978,
"2019-01-08 00:00:00",13487,
"2019-01-09 00:00:00",12863,
"2019-01-10 00:00:00",13127,
"2019-01-11 00:00:00",14542,
"2019-01-12 00:00:00",17410,
"2019-01-13 00:00:00",17359,
"2019-01-14 00:00:00",12810,
"2019-01-15 00:00:00",12366,
"2019-01-16 00:00:00",12297,
"2019-01-17 00:00:00",12277,
"2019-01-18 00:00:00",13578,
"2019-01-19 00:00:00",16415,
"2019-01-20 00:00:00",16245,
"2019-01-21 00:00:00",13237,
"2019-01-22 00:00:00",11699,
"2019-01-23 00:00:00",11804,
"2019-01-24 00:00:00",11242,
"2019-01-25 00:00:00",11531,
"2019-01-26 00:00:00",14273,
"2019-01-27 00:00:00",14243,
"2019-01-28 00:00:00",10328,
"2019-01-29 00:00:00",10101,
"2019-01-30 00:00:00",10127,
"2019-01-31 00:00:00",10069,
"2019-02-01 00:00:00",10533,
"2019-02-02 00:00:00",12662,
"2019-02-03 00:00:00",12946,
"2019-02-04 00:00:00",9575,
"2019-02-05 00:00:00",10523,
"2019-02-06 00:00:00",11182,
"2019-02-07 00:00:00",11569,
"2019-02-08 00:00:00",12481,
"2019-02-09 00:00:00",15513,
"2019-02-10 00:00:00",16211,
"2019-02-11 00:00:00",12632,
"2019-02-12 00:00:00",12459,
"2019-02-13 00:00:00",12178,
"2019-02-14 00:00:00",11530,
"2019-02-15 00:00:00",12991,
"2019-02-16 00:00:00",15985,
"2019-02-17 00:00:00",16615,
"2019-02-18 00:00:00",13844,
"2019-02-19 00:00:00",12946,
"2019-02-20 00:00:00",12312,
"2019-02-21 00:00:00",12230,
"2019-02-22 00:00:00",12879,
"2019-02-23 00:00:00",15404,
"2019-02-24 00:00:00",14941,
"2019-02-25 00:00:00",11281,
"2019-02-26 00:00:00",11209,
"2019-02-27 00:00:00",11186,
"2019-02-28 00:00:00",11381,
"2019-03-01 00:00:00",12724,
"2019-03-02 00:00:00",15220,
"2019-03-03 00:00:00",14489,
"2019-03-04 00:00:00",11457,
"2019-03-05 00:00:00",11352,
"2019-03-06 00:00:00",10936,
"2019-03-07 00:00:00",10799,
"2019-03-08 00:00:00",11805,
"2019-03-09 00:00:00",14325,
"2019-03-10 00:00:00",13503,
"2019-03-11 00:00:00",9910,
"2019-03-12 00:00:00",9955,
"2019-03-13 00:00:00",9926,
"2019-03-14 00:00:00",10221,
"2019-03-15 00:00:00",11624,
"2019-03-16 00:00:00",14094,
"2019-03-17 00:00:00",13488,
"2019-03-18 00:00:00",9905,
"2019-03-19 00:00:00",9850,
"2019-03-20 00:00:00",10233,
"2019-03-21 00:00:00",10516,
"2019-03-22 00:00:00",9905,
"2019-03-23 00:00:00",12350,
"2019-03-24 00:00:00",11818,
"2019-03-25 00:00:00",8915,
"2019-03-26 00:00:00",8980,
"2019-03-27 00:00:00",9153,
"2019-03-28 00:00:00",9449,
"2019-03-29 00:00:00",10382,
"2019-03-30 00:00:00",12519,
"2019-03-31 00:00:00",11977,
"2019-04-01 00:00:00",9123,
"2019-04-02 00:00:00",9157,
"2019-04-03 00:00:00",9387,
"2019-04-04 00:00:00",10053,
"2019-04-05 00:00:00",10130,
"2019-04-06 00:00:00",11775,
"2019-04-07 00:00:00",11904,
"2019-04-08 00:00:00",9074,
"2019-04-09 00:00:00",9201,
"2019-04-10 00:00:00",9075,
"2019-04-11 00:00:00",9310,
"2019-04-12 00:00:00",10397,
"2019-04-13 00:00:00",12582,
"2019-04-14 00:00:00",12120,
"2019-04-15 00:00:00",9420,
"2019-04-16 00:00:00",9444,
"2019-04-17 00:00:00",9182,
"2019-04-18 00:00:00",9220,
"2019-04-19 00:00:00",10760,
"2019-04-20 00:00:00",11142,
"2019-04-21 00:00:00",10115,
"2019-04-22 00:00:00",9310,
"2019-04-23 00:00:00",8204,
"2019-04-24 00:00:00",7860,
"2019-04-25 00:00:00",7841,
"2019-04-26 00:00:00",8708,
"2019-04-27 00:00:00",10238,
"2019-04-28 00:00:00",10151,
"2019-04-29 00:00:00",7686,
"2019-04-30 00:00:00",10132,
"2019-05-01 00:00:00",12058,
"2019-05-02 00:00:00",11514,
"2019-05-03 00:00:00",12390,
"2019-05-04 00:00:00",14634,
"2019-05-05 00:00:00",15532,
"2019-05-06 00:00:00",12651,
"2019-05-07 00:00:00",12326,
"2019-05-08 00:00:00",12125,
"2019-05-09 00:00:00",11536,
"2019-05-10 00:00:00",12368,
"2019-05-11 00:00:00",14096,
"2019-05-12 00:00:00",12767,
"2019-05-13 00:00:00",9613,
"2019-05-14 00:00:00",9768,
"2019-05-15 00:00:00",9638,
"2019-05-16 00:00:00",9278,
"2019-05-17 00:00:00",10324,
"2019-05-18 00:00:00",12030,
"2019-05-19 00:00:00",11292,
"2019-05-20 00:00:00",8706,
"2019-05-21 00:00:00",8729,
"2019-05-22 00:00:00",8559,
"2019-05-23 00:00:00",8314,
"2019-05-24 00:00:00",9480,
"2019-05-25 00:00:00",11079,
"2019-05-26 00:00:00",10130,
"2019-05-27 00:00:00",8644,
"2019-05-28 00:00:00",8366,
"2019-05-29 00:00:00",8402,
"2019-05-30 00:00:00",9065,
"2019-05-31 00:00:00",9410,
"2019-06-01 00:00:00",10586,
"2019-06-02 00:00:00",10347,
"2019-06-03 00:00:00",8227,
"2019-06-04 00:00:00",8301,
"2019-06-05 00:00:00",8375,
"2019-06-06 00:00:00",8878,
"2019-06-07 00:00:00",8801,
"2019-06-08 00:00:00",9867,
"2019-06-09 00:00:00",9536,
"2019-06-10 00:00:00",8379,
"2019-06-11 00:00:00",7795,
"2019-06-12 00:00:00",7779,
"2019-06-13 00:00:00",7621,
"2019-06-14 00:00:00",11160,
"2019-06-15 00:00:00",14649,
"2019-06-16 00:00:00",15288,
"2019-06-17 00:00:00",13775,
"2019-06-18 00:00:00",13331,
"2019-06-19 00:00:00",12927,
"2019-06-20 00:00:00",13123,
"2019-06-21 00:00:00",13205,
"2019-06-22 00:00:00",14353,
"2019-06-23 00:00:00",13558,
"2019-06-24 00:00:00",11211,
"2019-06-25 00:00:00",11087,
"2019-06-26 00:00:00",11197,
"2019-06-27 00:00:00",11251,
"2019-06-28 00:00:00",11972,
"2019-06-29 00:00:00",13067,
"2019-06-30 00:00:00",12718,
"2019-07-01 00:00:00",11575,
"2019-07-02 00:00:00",11601,
"2019-07-03 00:00:00",11533,
"2019-07-04 00:00:00",11816,
"2019-07-05 00:00:00",12530,
"2019-07-06 00:00:00",13424,
"2019-07-07 00:00:00",13566,
"2019-07-08 00:00:00",11964,
"2019-07-09 00:00:00",12300,
"2019-07-10 00:00:00",11826,
"2019-07-11 00:00:00",11731,
"2019-07-12 00:00:00",12059,
"2019-07-13 00:00:00",13084,
"2019-07-14 00:00:00",13015,
"2019-07-15 00:00:00",10989,
"2019-07-16 00:00:00",10817,
"2019-07-17 00:00:00",10517,
"2019-07-18 00:00:00",10399,
"2019-07-19 00:00:00",10623,
"2019-07-20 00:00:00",11538,
"2019-07-21 00:00:00",11700,
"2019-07-22 00:00:00",9972,
"2019-07-23 00:00:00",9778,
"2019-07-24 00:00:00",9610,
"2019-07-25 00:00:00",9286,
"2019-07-26 00:00:00",9296,
"2019-07-27 00:00:00",10327,
"2019-07-28 00:00:00",10438,
"2019-07-29 00:00:00",9035,
"2019-07-30 00:00:00",9005,
"2019-07-31 00:00:00",8907,
"2019-08-01 00:00:00",8899,
"2019-08-02 00:00:00",8967,
"2019-08-03 00:00:00",9965,
"2019-08-04 00:00:00",9991,
"2019-08-05 00:00:00",8732,
"2019-08-06 00:00:00",8631,
"2019-08-07 00:00:00",8488,
"2019-08-08 00:00:00",8306,
"2019-08-09 00:00:00",8749,
"2019-08-10 00:00:00",9667,
"2019-08-11 00:00:00",9724,
"2019-08-12 00:00:00",8605,
"2019-08-13 00:00:00",8732,
"2019-08-14 00:00:00",8368,
"2019-08-15 00:00:00",8609,
"2019-08-16 00:00:00",8768,
"2019-08-17 00:00:00",9805,
"2019-08-18 00:00:00",9839,
"2019-08-19 00:00:00",8196,
"2019-08-20 00:00:00",7997,
"2019-08-21 00:00:00",8007,
"2019-08-22 00:00:00",7944,
"2019-08-23 00:00:00",8295,
"2019-08-24 00:00:00",9370,
"2019-08-25 00:00:00",9312,
"2019-08-26 00:00:00",7748,
"2019-08-27 00:00:00",7558,
"2019-08-28 00:00:00",7633,
"2019-08-29 00:00:00",7393,
"2019-08-30 00:00:00",7847,
"2019-08-31 00:00:00",8921,
"2019-09-01 00:00:00",8785,
"2019-09-02 00:00:00",7330,
"2019-09-03 00:00:00",7046,
"2019-09-04 00:00:00",6860,
"2019-09-05 00:00:00",6728,
"2019-09-06 00:00:00",9287,
"2019-09-07 00:00:00",12060,
"2019-09-08 00:00:00",12541,
"2019-09-09 00:00:00",11133,
"2019-09-10 00:00:00",11047,
"2019-09-11 00:00:00",10772,
"2019-09-12 00:00:00",10741,
"2019-09-13 00:00:00",10448,
"2019-09-14 00:00:00",11685,
"2019-09-15 00:00:00",11587,
"2019-09-16 00:00:00",8829,
"2019-09-17 00:00:00",8581,
"2019-09-18 00:00:00",8486,
"2019-09-19 00:00:00",8352,
"2019-09-20 00:00:00",9090,
"2019-09-21 00:00:00",10798,
"2019-09-22 00:00:00",10304,
"2019-09-23 00:00:00",7919,
"2019-09-24 00:00:00",7796,
"2019-09-25 00:00:00",7764,
"2019-09-26 00:00:00",7787,
"2019-09-27 00:00:00",8458,
"2019-09-28 00:00:00",9818,
"2019-09-29 00:00:00",9788,
"2019-09-30 00:00:00",7926,
"2019-10-01 00:00:00",7575,
"2019-10-02 00:00:00",7316,
"2019-10-03 00:00:00",7469,
"2019-10-04 00:00:00",7902,
"2019-10-05 00:00:00",9422,
"2019-10-06 00:00:00",9402,
"2019-10-07 00:00:00",6944,
"2019-10-08 00:00:00",7205,
"2019-10-09 00:00:00",7141,
"2019-10-10 00:00:00",7045,
"2019-10-11 00:00:00",7959,
"2019-10-12 00:00:00",9946,
"2019-10-13 00:00:00",9134,
"2019-10-14 00:00:00",7289,
"2019-10-15 00:00:00",6863,
"2019-10-16 00:00:00",6862,
"2019-10-17 00:00:00",6786,
"2019-10-18 00:00:00",7600,
"2019-10-19 00:00:00",9030,
"2019-10-20 00:00:00",8652,
"2019-10-21 00:00:00",6809,
"2019-10-22 00:00:00",6772,
"2019-10-23 00:00:00",6640,
"2019-10-24 00:00:00",6831,
"2019-10-25 00:00:00",7824,
"2019-10-26 00:00:00",8934,
"2019-10-27 00:00:00",8503,
"2019-10-28 00:00:00",6577,
"2019-10-29 00:00:00",7250,
"2019-10-30 00:00:00",7719,
"2019-10-31 00:00:00",8575,
"2019-11-01 00:00:00",10297,
"2019-11-02 00:00:00",11205,
"2019-11-03 00:00:00",10657,
"2019-11-04 00:00:00",8726,
"2019-11-05 00:00:00",8180,
"2019-11-06 00:00:00",8072,
"2019-11-07 00:00:00",7872,
"2019-11-08 00:00:00",8858,
"2019-11-09 00:00:00",10687,
"2019-11-10 00:00:00",9315,
"2019-11-11 00:00:00",7721,
"2019-11-12 00:00:00",7335,
"2019-11-13 00:00:00",7426,
"2019-11-14 00:00:00",7400,
"2019-11-15 00:00:00",8379,
"2019-11-16 00:00:00",9935,
"2019-11-17 00:00:00",9559,
"2019-11-18 00:00:00",7185,
"2019-11-19 00:00:00",7074,
"2019-11-20 00:00:00",7029,
"2019-11-21 00:00:00",7180,
"2019-11-22 00:00:00",8140,
"2019-11-23 00:00:00",9832,
"2019-11-24 00:00:00",9093,
"2019-11-25 00:00:00",6829,
"2019-11-26 00:00:00",6705,
"2019-11-27 00:00:00",7662,
"2019-11-28 00:00:00",8325,
"2019-11-29 00:00:00",9471,
"2019-11-30 00:00:00",11615,
"2019-12-01 00:00:00",11649,
"2019-12-02 00:00:00",9236,
"2019-12-03 00:00:00",9645,
"2019-12-04 00:00:00",9406,
"2019-12-05 00:00:00",9425,
"2019-12-06 00:00:00",10351,
"2019-12-07 00:00:00",11928,
"2019-12-08 00:00:00",11534,
"2019-12-09 00:00:00",8918,
"2019-12-10 00:00:00",8970,
"2019-12-11 00:00:00",8778,
"2019-12-12 00:00:00",8588,
"2019-12-13 00:00:00",9624,
"2019-12-14 00:00:00",11354,
"2019-12-15 00:00:00",10673,
"2019-12-16 00:00:00",8352,
"2019-12-17 00:00:00",8500,
"2019-12-18 00:00:00",8575,
"2019-12-19 00:00:00",8716,
"2019-12-20 00:00:00",10855,
"2019-12-21 00:00:00",12843,
"2019-12-22 00:00:00",13186,
"2019-12-23 00:00:00",12386,
"2019-12-24 00:00:00",12718,
"2019-12-25 00:00:00",12136,
"2019-12-26 00:00:00",13090,
"2019-12-27 00:00:00",14068,
"2019-12-28 00:00:00",14974,
"2019-12-29 00:00:00",14431,
"2019-12-30 00:00:00",14108,
"2019-12-31 00:00:00",14199,
"2020-01-01 00:00:00",13622,
"2020-01-02 00:00:00",14003,
"2020-01-03 00:00:00",14800,
"2020-01-04 00:00:00",15257,
"2020-01-05 00:00:00",14563,
"2020-01-06 00:00:00",12686,
"2020-01-07 00:00:00",12048,
"2020-01-08 00:00:00",11712,
"2020-01-09 00:00:00",11169,
"2020-01-10 00:00:00",11520,
"2020-01-11 00:00:00",13409,
"2020-01-12 00:00:00",13539,
"2020-01-13 00:00:00",10297,
"2020-01-14 00:00:00",9933,
"2020-01-15 00:00:00",9723,
"2020-01-16 00:00:00",9296,
"2020-01-17 00:00:00",10087,
"2020-01-18 00:00:00",12305,
"2020-01-19 00:00:00",12643,
"2020-01-20 00:00:00",10003,
"2020-01-21 00:00:00",9841,
"2020-01-22 00:00:00",9637,
"2020-01-23 00:00:00",9600,
"2020-01-24 00:00:00",10584,
"2020-01-25 00:00:00",13456,
"2020-01-26 00:00:00",14894,
"2020-01-27 00:00:00",12137,
"2020-01-28 00:00:00",12873,
"2020-01-29 00:00:00",12451,
"2020-01-30 00:00:00",12491,
"2020-01-31 00:00:00",13003,
"2020-02-01 00:00:00",15079,
"2020-02-02 00:00:00",15549,
"2020-02-03 00:00:00",12102,
"2020-02-04 00:00:00",11904,
"2020-02-05 00:00:00",12007,
"2020-02-06 00:00:00",11795,
"2020-02-07 00:00:00",12568,
"2020-02-08 00:00:00",15203,
"2020-02-09 00:00:00",15361,
"2020-02-10 00:00:00",12088,
"2020-02-11 00:00:00",11979,
"2020-02-12 00:00:00",11597,
"2020-02-13 00:00:00",11659,
"2020-02-14 00:00:00",11923,
"2020-02-15 00:00:00",14375,
"2020-02-16 00:00:00",14803,
"2020-02-17 00:00:00",11378,
"2020-02-18 00:00:00",11193,
"2020-02-19 00:00:00",11000,
"2020-02-20 00:00:00",10993,
"2020-02-21 00:00:00",11781,
"2020-02-22 00:00:00",13704,
"2020-02-23 00:00:00",14367,
"2020-02-24 00:00:00",11616,
"2020-02-25 00:00:00",11355,
"2020-02-26 00:00:00",10789,
"2020-02-27 00:00:00",10677,
"2020-02-28 00:00:00",11290,
"2020-02-29 00:00:00",13425,
"2020-03-01 00:00:00",13538,
"2020-03-02 00:00:00",9945,
"2020-03-03 00:00:00",9967,
"2020-03-04 00:00:00",9877,
"2020-03-05 00:00:00",9832,
"2020-03-06 00:00:00",10900,
"2020-03-07 00:00:00",13213,
"2020-03-08 00:00:00",13187,
"2020-03-09 00:00:00",10367,
"2020-03-10 00:00:00",10302,
"2020-03-11 00:00:00",9934,
"2020-03-12 00:00:00",10112,
"2020-03-13 00:00:00",11312,
"2020-03-14 00:00:00",13256,
"2020-03-15 00:00:00",13289,
